Tweet ID,User Name,Text,Created At,Hashtags Count,Reply Count,User Followers,User Following,User Verified,Retweets,Likes,Replies,Quotes,Community Notice,Full Text,Place,View Count,Is The Tweet Is a Quote
1911553655716864418,poppindapussy,"this was blackpink 3 years in their career and it was the talk of the town. Locals loved them and Rosé’s hair made her debut, stop the excuses bc the only way we just found out about enhypen going there was when Lisa was spotted in the crowd https://t.co/8VVMDlfA45",Sun Apr 13 22:54:41 +0000 2025,0,0,108,90,False,7,39,0,0,,"this was blackpink 3 years in their career and it was the talk of the town. Locals loved them and Rosé’s hair made her debut, stop the excuses bc the only way we just found out about enhypen going there was when Lisa was spotted in the crowd https://t.co/8VVMDlfA45",,1525,True
1911550957206540620,zia ☆,"☆ #LISA LOCKSCREEN WALLPAPERS 

—⟢ (4K) extended
—⟢ REVOLVE FESTIVAL | #LALISA #리사 #ลลิสา #BLACKPINK https://t.co/o2FE89Wryd",Sun Apr 13 22:43:57 +0000 2025,5,1,8202,223,False,44,274,1,0,,"☆ #LISA LOCKSCREEN WALLPAPERS 

—⟢ (4K) extended
—⟢ REVOLVE FESTIVAL | #LALISA #리사 #ลลิสา #BLACKPINK https://t.co/o2FE89Wryd",,6459,False
1911543526002663538,Webcomics Hub,"Sorry I'm a little late, Today's Stream Topics are:
Blackpink Lisa's new comic
Diamond Comics now owned by Alliance Entertainment
Korean investors are unhappy with Webtoon Companies going public overseas
Some interesting data on Original Webtoons

Links in the replies https://t.co/nUTJYYXbGu",Sun Apr 13 22:14:26 +0000 2025,0,1,927,88,False,0,2,1,0,,"Sorry I'm a little late, Today's Stream Topics are:
Blackpink Lisa's new comic
Diamond Comics now owned by Alliance Entertainment
Korean investors are unhappy with Webtoon Companies going public overseas
Some interesting data on Original Webtoons

Links in the replies https://t.co/nUTJYYXbGu",,131,False
1911542556879474913,ivon ⋆♱⋆,"⏰ BLINK FOLLOW SPREE ⏰
⏰ BLINK FOLLOW SPREE ⏰
⏰ BLINK FOLLOW SPREE ⏰

since BLACKPINK members LISA and JENNIE are performing at coachella, no blinks should have less than 1k

reply with “⏰” &amp; follow whoever likes your comment",Sun Apr 13 22:10:34 +0000 2025,0,13,1975,983,False,4,25,13,0,,"⏰ BLINK FOLLOW SPREE ⏰
⏰ BLINK FOLLOW SPREE ⏰
⏰ BLINK FOLLOW SPREE ⏰

since BLACKPINK members LISA and JENNIE are performing at coachella, no blinks should have less than 1k

reply with “⏰” &amp; follow whoever likes your comment",,1248,False
1911535217418142085,K-Pop Base,#BLACKPINK member #Lisa dreams of what they couldn't do for 9 years as a band and what they couldn't do as a solo artist for another 9 years (like exo): performing at the Grammys https://t.co/MLUhocNZVB,Sun Apr 13 21:41:25 +0000 2025,2,0,300,23,False,3,18,0,3,,#BLACKPINK member #Lisa dreams of what they couldn't do for 9 years as a band and what they couldn't do as a solo artist for another 9 years (like exo): performing at the Grammys https://t.co/MLUhocNZVB,,4355,False
1911535069484704020,wlwtwice,Blackpink fans more mad about dahyun skipping a ad than BLACKPINK saying 'nword 32 times' and Lisa sleeping around with Zionist billionaire,Sun Apr 13 21:40:49 +0000 2025,0,0,0,0,False,1,23,0,0,,Blackpink fans more mad about dahyun skipping a ad than BLACKPINK saying 'nword 32 times' and Lisa sleeping around with Zionist billionaire,,553,True
1911532343627755561,P.M.,Lisa from Blackpink 😵‍💫,Sun Apr 13 21:29:59 +0000 2025,0,0,3702,325,False,0,0,0,0,,Lisa from Blackpink 😵‍💫,,47,False
1911529417727148488,Tanyatip!,"ACTUALLY SO PROUD ❤❤

#LISACHELLA2025 #LISA #LISACHELLA #KPOP #BLACKPINK https://t.co/FZRn5RRxct",Sun Apr 13 21:18:22 +0000 2025,5,0,1,155,False,0,0,0,0,,"ACTUALLY SO PROUD ❤❤

#LISACHELLA2025 #LISA #LISACHELLA #KPOP #BLACKPINK https://t.co/FZRn5RRxct",,47,False
1911527733030437056,Tanyatip!,"Lisa OMG!!!  Your seriously stunning🥹

#LISA #KPOP #Lalisa #BLACKPINK https://t.co/xzuOo9QVxV",Sun Apr 13 21:11:40 +0000 2025,4,0,1,155,False,0,0,0,0,,"Lisa OMG!!!  Your seriously stunning🥹

#LISA #KPOP #Lalisa #BLACKPINK https://t.co/xzuOo9QVxV",,49,False
1911527532333007125,Suhanee,"Selling 2 Official Blackpink Concert Tickets!

I have two official tickets available-please see the link below for full details. If you're interested and would like a discount, feel free to DM me!

#BLACKPINK #LISACHELLA #LISA #JENCHELLA #JENNIE #ROSÉ #JISOO #ENCHELLA",Sun Apr 13 21:10:52 +0000 2025,8,1,1,12,False,0,0,1,0,,"Selling 2 Official Blackpink Concert Tickets!

I have two official tickets available-please see the link below for full details. If you're interested and would like a discount, feel free to DM me!

#BLACKPINK #LISACHELLA #LISA #JENCHELLA #JENNIE #ROSÉ #JISOO #ENCHELLA",,328,False
1911527424350671038,Tanyatip!,"BODY 🍵☕

#LISA #LISAxAlterEgo #LISACHELLA #LISACHELLA2025 #Lalisa #LalisaManobal #KPOP #BLACKPINK https://t.co/aRUd4rVC2v",Sun Apr 13 21:10:27 +0000 2025,8,0,1,155,False,0,1,0,0,,"BODY 🍵☕

#LISA #LISAxAlterEgo #LISACHELLA #LISACHELLA2025 #Lalisa #LalisaManobal #KPOP #BLACKPINK https://t.co/aRUd4rVC2v",,62,False
1911527113703784798,Tanyatip!,"She looks so beautiful 🫣🥹
#LISA #LISACHELLA2025 #BLACKPINK #KPOP #kpoplisa https://t.co/1x73n3FkKM",Sun Apr 13 21:09:13 +0000 2025,5,0,1,155,False,0,0,0,0,,"She looks so beautiful 🫣🥹
#LISA #LISACHELLA2025 #BLACKPINK #KPOP #kpoplisa https://t.co/1x73n3FkKM",,45,False
1911526639911272464,military wife,are you expecting kpop’s best vocals to come from lisa of blackpink?😭😭😭,Sun Apr 13 21:07:20 +0000 2025,0,0,737,686,False,0,4,0,0,,are you expecting kpop’s best vocals to come from lisa of blackpink?😭😭😭,,600,True
1911526520952152542,KEENA’s POOKIE,"enhypen and le sserafim stans, if yall see blinks dragging your groups please know none of them like LISA at all. we, lilies, do not want to fight with you guys! Both of them did very well and deserve the love and support. 💛

feel free to drag blackpink (minus LISA) tho 🥹",Sun Apr 13 21:06:51 +0000 2025,0,1,378,320,False,0,2,1,0,,"enhypen and le sserafim stans, if yall see blinks dragging your groups please know none of them like LISA at all. we, lilies, do not want to fight with you guys! Both of them did very well and deserve the love and support. 💛

feel free to drag blackpink (minus LISA) tho 🥹",,168,False
1911517841066803398,ella (*ᴗ͈ˬᴗ͈)ꕤ*.ﾟ,Don’t know why no enhypen fan speaking on Lisa or blackpink. In what world do you think that group is bigger than any blackpink member going solo or has a group.,Sun Apr 13 20:32:22 +0000 2025,0,0,4986,2412,False,0,1,0,0,,Don’t know why no enhypen fan speaking on Lisa or blackpink. In what world do you think that group is bigger than any blackpink member going solo or has a group.,,165,False
1911504123171946798,kokocat💋🤟,Lisa 'BlackPink' attends Revolve Festival 2025 at Coachella! https://t.co/W6an4ryqBq via @YouTube,Sun Apr 13 19:37:51 +0000 2025,0,0,14,125,False,0,0,0,0,,Lisa 'BlackPink' attends Revolve Festival 2025 at Coachella! https://t.co/W6an4ryqBq via @YouTube,,150,False
1911500304975364151,💌💌💌💌💌💌💌💌💌💌💌💌💌💌Hi,"Is this Lisa from Blackpink??? At Coachella?
Bitch is a hoe now? 😂😂😂
#LISACHELLA 

Can't wait to see Jennie's version! 😋👅😜🐱 https://t.co/Z8bRLqqaBn",Sun Apr 13 19:22:41 +0000 2025,1,1,15,162,False,0,0,1,0,,"Is this Lisa from Blackpink??? At Coachella?
Bitch is a hoe now? 😂😂😂
#LISACHELLA 

Can't wait to see Jennie's version! 😋👅😜🐱 https://t.co/Z8bRLqqaBn",,145,False
1911566509241246203,buy2vote4urbias,"UPICK GA-KPOP ARTIST(G)

10K💙-Poll Winner

Rules
–Follow @buy2vote4urbias
–150 Rt&amp;like this twt

📢 Promo for Upick 100% Payback Event×2
📍15K💙= $1(with payback💙)
💵 MOP: GCash/PayPal/eWallet/ Alipay
#JISOO #BLACKPINK #ROSE #JENNIE #MINA #TWICE",Sun Apr 13 23:45:45 +0000 2025,6,15,6080,1,False,66,57,15,2,,"UPICK GA-KPOP ARTIST(G)

10K💙-Poll Winner

Rules
–Follow @buy2vote4urbias
–150 Rt&amp;like this twt

📢 Promo for Upick 100% Payback Event×2
📍15K💙= $1(with payback💙)
💵 MOP: GCash/PayPal/eWallet/ Alipay
#JISOO #BLACKPINK #ROSE #JENNIE #MINA #TWICE",,3349,False
1911566055371379098,BLACKPINK BLINK UNION 💕,"#ROSÉ Instagram update 

“i just a puma cat 😺 # speedcat”

#BLACKPINK @numberoneHQ @BLACKPINK https://t.co/0vsLIwmzHu",Sun Apr 13 23:43:57 +0000 2025,2,2,720111,97,False,75,349,2,0,,"#ROSÉ Instagram update 

“i just a puma cat 😺 # speedcat”

#BLACKPINK @numberoneHQ @BLACKPINK https://t.co/0vsLIwmzHu",,9000,False
1911565774428450930,Ek,"Loved Lisa's Katana &amp; Rośe's Top of the world! - really hard to choose 1.

Had to Mint 166 times to ensure I get the full set! Pick me for the dedication!~ 🙏😄 
@veve_official @BLACKPINK @DavidYuNZ @mrbenrose @MrMC1_eth @FosterHilt @OmilliTees @BBU_BLACKPINK @DrProfit0 https://t.co/sDAI15Kizc",Sun Apr 13 23:42:50 +0000 2025,0,1,85,339,False,1,25,1,0,,"Loved Lisa's Katana &amp; Rośe's Top of the world! - really hard to choose 1.

Had to Mint 166 times to ensure I get the full set! Pick me for the dedication!~ 🙏😄 
@veve_official @BLACKPINK @DavidYuNZ @mrbenrose @MrMC1_eth @FosterHilt @OmilliTees @BBU_BLACKPINK @DrProfit0 https://t.co/sDAI15Kizc",,792,True
1911564406590255277,White Lotus Updates,"Tayme Thapthimthong with Rosé of BLACKPINK at Coachella.

📸: @taymettt on Instagram. https://t.co/VF29anKPZO",Sun Apr 13 23:37:24 +0000 2025,0,2,1693,32,False,11,50,2,0,,"Tayme Thapthimthong with Rosé of BLACKPINK at Coachella.

📸: @taymettt on Instagram. https://t.co/VF29anKPZO",,1328,False
1911556166326603846,Blackpink Ot4 forever,"#ROSÉ IG UPDATE 
@numberoneHQ https://t.co/O1u4Z8U3BW",Sun Apr 13 23:04:39 +0000 2025,1,0,161,162,False,0,0,0,0,,"#ROSÉ IG UPDATE 
@numberoneHQ https://t.co/O1u4Z8U3BW",,60,False
1911555101526720518,The Desert Sun,"Patrick Schwarzenegger, Blackpink's Rosé and James Charles are among the celebrities sharing their Coachella festivities. https://t.co/aSfYUYO7Ed",Sun Apr 13 23:00:25 +0000 2025,0,0,64985,5636,False,0,0,0,0,,"Patrick Schwarzenegger, Blackpink's Rosé and James Charles are among the celebrities sharing their Coachella festivities. https://t.co/aSfYUYO7Ed",,577,False
1911553655716864418,poppindapussy,"this was blackpink 3 years in their career and it was the talk of the town. Locals loved them and Rosé’s hair made her debut, stop the excuses bc the only way we just found out about enhypen going there was when Lisa was spotted in the crowd https://t.co/8VVMDlfA45",Sun Apr 13 22:54:41 +0000 2025,0,0,108,90,False,7,39,0,0,,"this was blackpink 3 years in their career and it was the talk of the town. Locals loved them and Rosé’s hair made her debut, stop the excuses bc the only way we just found out about enhypen going there was when Lisa was spotted in the crowd https://t.co/8VVMDlfA45",,1525,True
1911553312341586196,BTS Love 💜💜💜,"📊 Los mayores picos mensuales de streaming para artistas de K-pop en Spotify en la historia:

1. @BTS_twt - 936.4M 
2. #Jungkook - 730.5M
3. Rose - 593M
4. Jennie - 551M 
5. Blackpink - 522.7M
6. #Jimin - 494M 
7. Newjeans - 384M 
8. #V - 331M

© ILovejokers3 https://t.co/xJ2pY4nxyB",Sun Apr 13 22:53:19 +0000 2025,3,0,358,213,False,0,0,0,0,,"📊 Los mayores picos mensuales de streaming para artistas de K-pop en Spotify en la historia:

1. @BTS_twt - 936.4M 
2. #Jungkook - 730.5M
3. Rose - 593M
4. Jennie - 551M 
5. Blackpink - 522.7M
6. #Jimin - 494M 
7. Newjeans - 384M 
8. #V - 331M

© ILovejokers3 https://t.co/xJ2pY4nxyB",,103,False
1911546965726568792,blackpink bot,"250414 Rosé IG Update

“i just a puma cat 🐈‍⬛ #speedcat”

https://t.co/WeK0hhShgO
07:27:50 KST
#ROSÉ #로제 #BLACKPINK https://t.co/IRtJ4NHLLc",Sun Apr 13 22:28:06 +0000 2025,4,0,1279,0,False,1,1,0,0,,"250414 Rosé IG Update

“i just a puma cat 🐈‍⬛ #speedcat”

https://t.co/WeK0hhShgO
07:27:50 KST
#ROSÉ #로제 #BLACKPINK https://t.co/IRtJ4NHLLc",,225,False
1911538307017691361,acervo rosé,"3 years ago today, the iconic blackpink performance at the coachella was the most talked. And the pink moon appeared on the same night. https://t.co/f060Jp1k00",Sun Apr 13 21:53:41 +0000 2025,0,0,1736,217,False,4,21,0,0,,"3 years ago today, the iconic blackpink performance at the coachella was the most talked. And the pink moon appeared on the same night. https://t.co/f060Jp1k00",,460,False
1911532991009948083,BLACKPINK Global News,"#ROSÉ &amp; @BrunoMars - 'APT.' has now surpassed over 1.5 BILLION+ streams on Spotify.

The 2nd fastest song to reach this milestone in history, only behind 'Die With a Smile'!
@BLACKPINK https://t.co/d3QANoS0iS",Sun Apr 13 21:32:34 +0000 2025,1,0,70603,118,False,45,186,0,0,,"#ROSÉ & @BrunoMars - 'APT.' has now surpassed over 1.5 BILLION+ streams on Spotify.

The 2nd fastest song to reach this milestone in history, only behind 'Die With a Smile'!
@BLACKPINK",,1937,False
1911528659296633281,M,"to me still the best solo song from blackpink... i've always felt rosé put hér whole heart into this song and also the instrumental is too beautiful 

https://t.co/QcwZclw5mX",Sun Apr 13 21:15:21 +0000 2025,0,0,174,306,False,0,0,0,0,,"to me still the best solo song from blackpink... i've always felt rosé put hér whole heart into this song and also the instrumental is too beautiful 

https://t.co/QcwZclw5mX",,24,False
1911527532333007125,Suhanee,"Selling 2 Official Blackpink Concert Tickets!

I have two official tickets available-please see the link below for full details. If you're interested and would like a discount, feel free to DM me!

#BLACKPINK #LISACHELLA #LISA #JENCHELLA #JENNIE #ROSÉ #JISOO #ENCHELLA",Sun Apr 13 21:10:52 +0000 2025,8,1,1,12,False,0,0,1,0,,"Selling 2 Official Blackpink Concert Tickets!

I have two official tickets available-please see the link below for full details. If you're interested and would like a discount, feel free to DM me!

#BLACKPINK #LISACHELLA #LISA #JENCHELLA #JENNIE #ROSÉ #JISOO #ENCHELLA",,328,False
1911525393003385163,Cinamongirl,"If you were wondering why the Las Vegas strip was shut down in front of Cosmo last night it was for a music video from Rose from Blackpink.
@MtM_Vegas https://t.co/H2b8XRglVX",Sun Apr 13 21:02:22 +0000 2025,0,1,3350,469,False,0,14,1,0,,"If you were wondering why the Las Vegas strip was shut down in front of Cosmo last night it was for a music video from Rose from Blackpink.
@MtM_Vegas https://t.co/H2b8XRglVX",,1800,False
1911514610382877175,BLACKPINK Charts,"#ROSÉ &amp; Bruno Mars’ “APT.” ranks at #2 on this week’s United World Chart with 317,000 points (11,973,000 total).

@numberoneHQ @BLACKPINK https://t.co/UGyKgEdh9w",Sun Apr 13 20:19:31 +0000 2025,1,1,534911,156,False,55,261,1,0,,"#ROSÉ &amp; Bruno Mars’ “APT.” ranks at #2 on this week’s United World Chart with 317,000 points (11,973,000 total).

@numberoneHQ @BLACKPINK https://t.co/UGyKgEdh9w",,4344,False
1911514132408381683,BLACKPINK Charts,"#ROSÉ becomes the first K-Pop act to hit #1 at US Hot AC Radio (Mediabase) chart with “APT.” this week. 

@numberoneHQ @BLACKPINK https://t.co/KwDJvTuItr",Sun Apr 13 20:17:38 +0000 2025,1,3,534911,156,False,59,281,3,0,,"#ROSÉ becomes the first K-Pop act to hit #1 at US Hot AC Radio (Mediabase) chart with “APT.” this week. 

@numberoneHQ @BLACKPINK https://t.co/KwDJvTuItr",,3418,False
1911500009414992052,Rosisita 🆘️fiftyfifty #1 defender ❗❗❗,The switch up on Blackpink members especially Jennie Lisa rosé needs to be studied yall were saying that you would boycott them https://t.co/tZNROtcY7x,Sun Apr 13 19:21:30 +0000 2025,0,0,213,274,False,0,0,0,0,,The switch up on Blackpink members especially Jennie Lisa rosé needs to be studied yall were saying that you would boycott them https://t.co/tZNROtcY7x,,127,False
1911497133695336869,rebben,"Blackpink’s Rosé Beats BTS And Makes Radio History — Again
 
https://t.co/13wQNxqNel",Sun Apr 13 19:10:05 +0000 2025,0,0,117,0,False,0,0,0,0,,"Blackpink’s Rosé Beats BTS And Makes Radio History — Again
 
https://t.co/13wQNxqNel",,11,False
1911495658327900297,BLACKPINK Charts,"Fastest songs to hit 1.5 billion streams in Spotify history:

#1 Die With A Smile – 147 days
#2 #ROSÉ &amp; Bruno Mars, APT. – 178 days 🆕
#3 BIRDS OF A FEATHER – 187 days
#4 Espresso – 199 days

@numberoneHQ @BLACKPINK https://t.co/LNJLeUeu41",Sun Apr 13 19:04:13 +0000 2025,1,2,534911,156,False,203,699,2,0,,"Fastest songs to hit 1.5 billion streams in Spotify history:

#1 Die With A Smile – 147 days
#2 #ROSÉ &amp; Bruno Mars, APT. – 178 days 🆕
#3 BIRDS OF A FEATHER – 187 days
#4 Espresso – 199 days

@numberoneHQ @BLACKPINK https://t.co/LNJLeUeu41",,6585,False
1911495444040994978,Zicutake USA Comment,Blackpink’s Rosé Beats BTS And Makes Radio History — Again https://t.co/OVCOP4XE7Q,Sun Apr 13 19:03:22 +0000 2025,0,0,11833,2,False,0,0,0,0,,Blackpink’s Rosé Beats BTS And Makes Radio History — Again https://t.co/OVCOP4XE7Q,,15,False
1911567611076493763,Blackpink,"#JENNIE no stories

🇧🇷 23:45 BRT #JENCHELLA #JENCHELLA2025 https://t.co/pR7Iz1F1p9",Sun Apr 13 23:50:08 +0000 2025,3,0,82,285,False,0,0,0,0,,"#JENNIE no stories

🇧🇷 23:45 BRT #JENCHELLA #JENCHELLA2025 https://t.co/pR7Iz1F1p9",,69,False
1911566797586968909,jenchella,jennie today breaks blackpink's record of 250k views proving that she's bigger than the group #JENCHELLA https://t.co/YpHYLCGvtf,Sun Apr 13 23:46:54 +0000 2025,1,0,7,7,False,0,0,0,0,,jennie today breaks blackpink's record of 250k views proving that she's bigger than the group #JENCHELLA https://t.co/YpHYLCGvtf,,76,False
1911566748651757688,YouTube BLACKPINK,"#JENNIE reaches a new peak of 268M (+3M) monthly audience on YouTube Music, currently the 3rd biggest monthly audience by a K-pop Artists. https://t.co/KPAraHbCqf",Sun Apr 13 23:46:42 +0000 2025,1,0,2817,104,False,2,12,0,0,,"#JENNIE reaches a new peak of 268M (+3M) monthly audience on YouTube Music, currently the 3rd biggest monthly audience by a K-pop Artists. https://t.co/KPAraHbCqf",,295,False
1911566509241246203,buy2vote4urbias,"UPICK GA-KPOP ARTIST(G)

10K💙-Poll Winner

Rules
–Follow @buy2vote4urbias
–150 Rt&amp;like this twt

📢 Promo for Upick 100% Payback Event×2
📍15K💙= $1(with payback💙)
💵 MOP: GCash/PayPal/eWallet/ Alipay
#JISOO #BLACKPINK #ROSE #JENNIE #MINA #TWICE",Sun Apr 13 23:45:45 +0000 2025,6,15,6080,1,False,66,57,15,2,,"UPICK GA-KPOP ARTIST(G)

10K💙-Poll Winner

Rules
–Follow @buy2vote4urbias
–150 Rt&amp;like this twt

📢 Promo for Upick 100% Payback Event×2
📍15K💙= $1(with payback💙)
💵 MOP: GCash/PayPal/eWallet/ Alipay
#JISOO #BLACKPINK #ROSE #JENNIE #MINA #TWICE",,3350,False
1911565916980097120,Farmer Noro,"Am I the only one waiting on my phone to see Jennie 😂😂  is it not time for Jennie yet??? And so tired of waiting arrrrrrghhhh I have scrolled tik tok 1000 times. Is it not morning in America?

#JENCHELLA2025 #JENCHELLA #BLACKPINK #COCHELLA2025 https://t.co/z7bAzFhKzC",Sun Apr 13 23:43:24 +0000 2025,4,0,11,45,False,0,0,0,0,,"Am I the only one waiting on my phone to see Jennie 😂😂  is it not time for Jennie yet??? And so tired of waiting arrrrrrghhhh I have scrolled tik tok 1000 times. Is it not morning in America?

#JENCHELLA2025 #JENCHELLA #BLACKPINK #COCHELLA2025 https://t.co/z7bAzFhKzC",,563,True
1911563908701094262,BLACKPINK UNIÓN COLOMBIA,"RT&amp;REPLY Por nuestra #JENNIE❤️

JENNIE
#JENCHELLA 
#JENCHELLA2025
 
 https://t.co/KW4wWXoLOn",Sun Apr 13 23:35:25 +0000 2025,3,0,5098,140,False,2,6,0,0,,"RT&amp;REPLY Por nuestra #JENNIE❤️

JENNIE
#JENCHELLA 
#JENCHELLA2025
 
 https://t.co/KW4wWXoLOn",,184,False
1911559349530755158,BLACKPINK NEWS MALAYSIA,MALAYSIA READY FOR #JENNIE AT #COACHELLA ! https://t.co/Nrr6sKvMuO,Sun Apr 13 23:17:18 +0000 2025,2,0,1518,46,False,1,2,0,0,,MALAYSIA READY FOR #JENNIE AT #COACHELLA ! https://t.co/Nrr6sKvMuO,,278,True
1911553312341586196,BTS Love 💜💜💜,"📊 Los mayores picos mensuales de streaming para artistas de K-pop en Spotify en la historia:

1. @BTS_twt - 936.4M 
2. #Jungkook - 730.5M
3. Rose - 593M
4. Jennie - 551M 
5. Blackpink - 522.7M
6. #Jimin - 494M 
7. Newjeans - 384M 
8. #V - 331M

© ILovejokers3 https://t.co/xJ2pY4nxyB",Sun Apr 13 22:53:19 +0000 2025,3,0,358,213,False,0,0,0,0,,"📊 Los mayores picos mensuales de streaming para artistas de K-pop en Spotify en la historia:

1. @BTS_twt - 936.4M 
2. #Jungkook - 730.5M
3. Rose - 593M
4. Jennie - 551M 
5. Blackpink - 522.7M
6. #Jimin - 494M 
7. Newjeans - 384M 
8. #V - 331M

© ILovejokers3 https://t.co/xJ2pY4nxyB",,103,False
1911549559311835292,No Way,jennie is my favorite blackpink girl cause you litterally cannot get her to care,Sun Apr 13 22:38:24 +0000 2025,0,0,1,3,False,0,0,0,1,,jennie is my favorite blackpink girl cause you litterally cannot get her to care,,67,False
1911544298556063859,Digs 🌻🐯,I really hope Jennie performs the shit out of this setlist like she’s fighting for her spot for BlackPink. Blinks need some wins this weekend lol,Sun Apr 13 22:17:30 +0000 2025,0,0,399,255,False,0,0,0,0,,I really hope Jennie performs the shit out of this setlist like she’s fighting for her spot for BlackPink. Blinks need some wins this weekend lol,,177,False
1911542556879474913,ivon ⋆♱⋆,"⏰ BLINK FOLLOW SPREE ⏰
⏰ BLINK FOLLOW SPREE ⏰
⏰ BLINK FOLLOW SPREE ⏰

since BLACKPINK members LISA and JENNIE are performing at coachella, no blinks should have less than 1k

reply with “⏰” &amp; follow whoever likes your comment",Sun Apr 13 22:10:34 +0000 2025,0,13,1977,985,False,4,25,13,0,,"⏰ BLINK FOLLOW SPREE ⏰
⏰ BLINK FOLLOW SPREE ⏰
⏰ BLINK FOLLOW SPREE ⏰

since BLACKPINK members LISA and JENNIE are performing at coachella, no blinks should have less than 1k

reply with “⏰” &amp; follow whoever likes your comment",,1249,False
1911533206853300361,𝐉/-\👾,"JENNIE (jennierubyjane) has now surpassed over 18 MILLION+ followers on TikTok!

cr : BLACKPINK UPDATE on Whatsap (https://t.co/bzU0sL6NE1)

#JENNIE #TikTok https://t.co/U7E0REJa7J",Sun Apr 13 21:33:25 +0000 2025,2,0,9,26,False,0,0,0,0,,"JENNIE (jennierubyjane) has now surpassed over 18 MILLION+ followers on TikTok!

cr : BLACKPINK UPDATE on Whatsap (https://t.co/bzU0sL6NE1)

#JENNIE #TikTok https://t.co/U7E0REJa7J",,36,False
1911533196451406184,__valeria__,"Jenchella is coming🔥❤️

#JENCHELLA
#JENCHELLA2025
#BLACKPINK 
#JENNIE #BLINK 
ROCK WITH JENNIE COACHELLA https://t.co/Mj4r2DAoPo",Sun Apr 13 21:33:23 +0000 2025,5,0,30,49,False,0,1,0,0,,"Jenchella is coming🔥❤️

#JENCHELLA
#JENCHELLA2025
#BLACKPINK 
#JENNIE #BLINK 
ROCK WITH JENNIE COACHELLA https://t.co/Mj4r2DAoPo",,90,False
1911532892284498281,gowithelmo,"William Bowerman on preparing for @Coachella this weekend with Jennie!

From Go with Elmo Episode 72: William Bowerman

#williambowerman #jennie #blackpink #coachella #coachella2025 https://t.co/zt9P8lt4ip",Sun Apr 13 21:32:10 +0000 2025,5,4,41,43,False,63,187,4,0,,"William Bowerman on preparing for @Coachella this weekend with Jennie!

From Go with Elmo Episode 72: William Bowerman

#williambowerman #jennie #blackpink #coachella #coachella2025 https://t.co/zt9P8lt4ip",,3887,False
1911528930030604633,bp solos | jenchella,"streets saying doechii, kali, and dua are performing w jennie.. this is gonna be HERstory https://t.co/EFc8kE61GD",Sun Apr 13 21:16:26 +0000 2025,0,0,49,64,False,0,0,0,0,,"streets saying doechii, kali, and dua are performing w jennie.. this is gonna be HERstory https://t.co/EFc8kE61GD",,53,False
1911527896046326103,BLACKPINK 🌟Honduras,"RT &amp; REPLY 

JENNIE 
#JENCHELLA
#JENCHELLA2025",Sun Apr 13 21:12:19 +0000 2025,2,1,1178,62,False,2,2,1,0,,"RT &amp; REPLY 

JENNIE 
#JENCHELLA
#JENCHELLA2025",,48,False
1911527532333007125,Suhanee,"Selling 2 Official Blackpink Concert Tickets!

I have two official tickets available-please see the link below for full details. If you're interested and would like a discount, feel free to DM me!

#BLACKPINK #LISACHELLA #LISA #JENCHELLA #JENNIE #ROSÉ #JISOO #ENCHELLA",Sun Apr 13 21:10:52 +0000 2025,8,1,1,12,False,0,0,1,0,,"Selling 2 Official Blackpink Concert Tickets!

I have two official tickets available-please see the link below for full details. If you're interested and would like a discount, feel free to DM me!

#BLACKPINK #LISACHELLA #LISA #JENCHELLA #JENNIE #ROSÉ #JISOO #ENCHELLA",,328,False
1911515327940141297,ྀི,i will be seeing jennie from blackpink tonight at coachella 😵‍💫,Sun Apr 13 20:22:23 +0000 2025,0,2,273,95,False,0,8,2,0,,i will be seeing jennie from blackpink tonight at coachella 😵‍💫,,314,False
1911515201675182490,BLACKPINK Charts,"#JENNIE’s “like JENNIE” remains in the top 10 on this week’s United World Chart at #10 with 153,000 points (846,000 total).

@oddatelier @BLACKPINK https://t.co/ZoZqzDgfco",Sun Apr 13 20:21:52 +0000 2025,1,6,534912,156,False,159,611,6,0,,"#JENNIE’s “like JENNIE” remains in the top 10 on this week’s United World Chart at #10 with 153,000 points (846,000 total).

@oddatelier @BLACKPINK https://t.co/ZoZqzDgfco",,10673,False
1911511904985416162,blackpink on repeat.,they really think it’s gonna affect jennie in any way 💀 https://t.co/AY3ENiQpwk,Sun Apr 13 20:08:46 +0000 2025,0,5,13311,969,False,2,78,5,0,,they really think it’s gonna affect jennie in any way 💀 https://t.co/AY3ENiQpwk,,2887,False
1911570073715949589,blake 🌙 edtwt — (0/?),i want an omelette so bad,Sun Apr 13 23:59:55 +0000 2025,0,1,4086,3622,False,0,3,1,0,,i want an omelette so bad,,113,False
1911569470289821811,Jennifer ☮️💟✝️,"Bloomington this week. 

Nice weather, good friends, family and #iufb.",Sun Apr 13 23:57:31 +0000 2025,1,0,1212,788,False,0,5,0,0,,"Bloomington this week. 

Nice weather, good friends, family and #iufb.",,502,False
1911569399028330674,iu,ok u can erase allat bullshit deku got the girl hes a goat now,Sun Apr 13 23:57:14 +0000 2025,0,0,108,19,False,1,7,0,0,,ok u can erase allat bullshit deku got the girl hes a goat now,,404,True
